timestamp,accX,accY,accZ
1063,3.12,-4.89,18.08
1068,2.94,-5.24,17.43
1073,3.24,-5.10,16.90
1076,3.46,-5.32,16.09
1081,3.60,-5.87,15.92
1086,3.60,-6.57,15.00
1091,3.68,-6.84,14.10
1095,3.63,-7.33,13.49
1100,3.57,-7.82,13.13
1105,3.76,-8.63,12.57
1110,3.53,-9.02,11.62
1114,3.33,-9.81,11.38
1118,3.52,-10.16,10.64
1123,3.43,-10.45,9.32
1128,3.44,-10.56,7.70
1133,3.50,-11.08,6.32
1137,3.41,-11.11,5.17
1142,3.27,-10.72,4.43
1147,3.66,-9.54,3.30
1151,2.93,-9.78,2.72
1156,2.59,-9.39,1.66
1160,2.66,-8.21,0.72
1165,2.56,-7.28,0.45
1169,2.32,-6.17,0.12
1174,2.27,-5.39,-0.74
1179,1.92,-4.57,-1.26
1184,1.49,-3.92,-1.53
1188,1.29,-3.57,-2.44
1193,0.53,-3.00,-2.57
1198,0.27,-2.81,-3.40
1201,-0.13,-2.74,-4.07
1206,-0.34,-2.83,-3.98
1211,-0.35,-2.91,-4.58
1215,-0.63,-1.45,-4.42
1220,-0.44,-1.69,-4.63
1225,-0.62,-2.46,-4.91
1230,-0.63,-2.88,-4.86
1234,-0.71,-3.16,-4.69
1239,-0.65,-3.29,-4.79
1243,-0.65,-3.65,-5.22
1248,-0.51,-4.06,-5.54
1253,-0.67,-4.23,-5.64
1257,-0.44,-4.33,-5.80
1262,-0.22,-3.98,-5.48
1267,0.08,-3.51,-5.32
1271,0.40,-3.17,-4.78
1276,1.01,-3.02,-4.44
1281,1.66,-2.90,-4.29
1285,2.18,-2.80,-4.09
1290,2.47,-2.66,-3.85
1294,2.61,-2.59,-3.36
1299,3.24,-2.49,-3.08
1304,4.00,-2.21,-2.92
1308,5.26,-1.54,-2.01
1313,5.14,-1.62,-2.58
1318,5.86,-1.66,-2.14
1323,6.45,-1.52,-1.45
1326,6.77,-1.42,-0.98
1331,7.22,-1.36,-0.56
1336,8.03,-1.45,-0.46
1341,8.87,-1.51,0.09
1345,9.24,-1.57,0.86
1350,9.57,-2.07,1.58
1355,9.98,-2.63,2.62
1359,10.45,-2.95,3.53
1364,11.34,-2.97,4.68
1368,12.17,-2.70,5.41
1373,12.60,-2.11,5.77
1377,13.28,-1.64,6.64
1382,13.53,-0.80,7.42
1387,13.53,-0.10,8.12
1392,13.77,0.62,9.07
1396,13.39,1.92,10.35
1401,13.42,3.36,11.27
1406,13.59,4.71,12.89
1410,13.60,5.34,14.63
1414,13.09,6.24,16.15
1419,12.51,6.76,17.48
1424,12.14,7.20,18.52
1429,11.83,7.21,19.22
1433,11.50,6.29,19.36
1438,11.32,4.52,19.47
1443,10.85,3.13,19.50
1448,10.93,2.72,19.53
1452,10.85,2.52,19.52
1456,10.68,2.36,19.51
1461,10.35,2.48,19.17
1466,10.04,2.30,19.40
1471,9.40,3.43,19.39
1475,9.52,1.94,19.03
1480,9.33,1.93,19.21
1485,9.00,4.23,18.87
1490,9.26,4.14,18.07
1493,9.24,2.24,17.41
1498,9.07,0.69,16.69
1503,8.88,0.49,16.67
1508,8.86,1.03,16.05
1512,8.76,0.90,15.12
1517,8.57,0.76,14.33
1522,8.46,0.76,13.56
1527,8.54,0.93,13.39
1531,8.10,1.27,12.96
1535,7.94,1.18,12.38
1540,7.72,0.80,11.95
1545,7.74,0.35,11.51
1549,7.56,-0.03,11.39
1554,7.45,-0.80,11.03
1559,7.33,-1.39,11.00
1564,6.95,-1.85,11.05
1568,6.61,-1.99,11.43
1573,6.37,-1.81,11.66
1577,6.43,-1.74,11.98
1581,6.22,-1.77,12.23
1586,6.06,-1.85,12.19
1591,5.98,-1.73,12.45
1596,6.11,-1.49,12.50
1600,6.13,-1.30,12.10
1605,5.94,-1.33,12.25
1610,5.75,-1.31,11.80
1615,5.67,-1.44,11.55
1619,5.62,-1.54,11.00
1623,5.44,-1.66,10.53
1628,5.40,-1.91,10.38
